nome,email,cpf,data_nascimento,curso_id
Igor Ramos,pessoa27787@example.com,10000027787,1987-08-12,2
Julia Melo,pessoa27788@example.com,10000027788,1988-09-13,3
Marcos Fernandes,pessoa27789@example.com,10000027789,1989-10-14,1
Ana Silva,pessoa27790@example.com,10000027790,1990-11-15,2
Bruno Souza,pessoa27791@example.com,10000027791,1991-12-16,3
Carlos Oliveira,pessoa27792@example.com,10000027792,1992-01-17,1
Daniela Pereira,pessoa27793@example.com,10000027793,1993-02-18,2
Fernanda Costa,pessoa27794@example.com,10000027794,1994-03-19,3
Gabriel Almeida,pessoa27795@example.com,10000027795,1995-04-20,1
Helena Gomes,pessoa27796@example.com,10000027796,1996-05-21,2
Igor Ramos,pessoa27797@example.com,10000027797,1997-06-22,3
Julia Melo,pessoa27798@example.com,10000027798,1998-07-23,1
Marcos Fernandes,pessoa27799@example.com,10000027799,1999-08-24,2
Ana Silva,pessoa27800@example.com,10000027800,1980-09-25,3
Bruno Souza,pessoa27801@example.com,10000027801,1981-10-26,1
Carlos Oliveira,pessoa27802@example.com,10000027802,1982-11-27,2
Daniela Pereira,pessoa27803@example.com,10000027803,1983-12-28,3
Fernanda Costa,pessoa27804@example.com,10000027804,1984-01-01,1
Gabriel Almeida,pessoa27805@example.com,10000027805,1985-02-02,2
Helena Gomes,pessoa27806@example.com,10000027806,1986-03-03,3
Igor Ramos,pessoa27807@example.com,10000027807,1987-04-04,1
Julia Melo,pessoa27808@example.com,10000027808,1988-05-05,2
Marcos Fernandes,pessoa27809@example.com,10000027809,1989-06-06,3
Ana Silva,pessoa27810@example.com,10000027810,1990-07-07,1
Bruno Souza,pessoa27811@example.com,10000027811,1991-08-08,2
Carlos Oliveira,pessoa27812@example.com,10000027812,1992-09-09,3
Daniela Pereira,pessoa27813@example.com,10000027813,1993-10-10,1
Fernanda Costa,pessoa27814@example.com,10000027814,1994-11-11,2
Gabriel Almeida,pessoa27815@example.com,10000027815,1995-12-12,3
Helena Gomes,pessoa27816@example.com,10000027816,1996-01-13,1
Igor Ramos,pessoa27817@example.com,10000027817,1997-02-14,2
Julia Melo,pessoa27818@example.com,10000027818,1998-03-15,3
Marcos Fernandes,pessoa27819@example.com,10000027819,1999-04-16,1
Ana Silva,pessoa27820@example.com,10000027820,1980-05-17,2
Bruno Souza,pessoa27821@example.com,10000027821,1981-06-18,3
Carlos Oliveira,pessoa27822@example.com,10000027822,1982-07-19,1
Daniela Pereira,pessoa27823@example.com,10000027823,1983-08-20,2
Fernanda Costa,pessoa27824@example.com,10000027824,1984-09-21,3
Gabriel Almeida,pessoa27825@example.com,10000027825,1985-10-22,1
Helena Gomes,pessoa27826@example.com,10000027826,1986-11-23,2
Igor Ramos,pessoa27827@example.com,10000027827,1987-12-24,3
Julia Melo,pessoa27828@example.com,10000027828,1988-01-25,1
Marcos Fernandes,pessoa27829@example.com,10000027829,1989-02-26,2
Ana Silva,pessoa27830@example.com,10000027830,1990-03-27,3
Bruno Souza,pessoa27831@example.com,10000027831,1991-04-28,1
Carlos Oliveira,pessoa27832@example.com,10000027832,1992-05-01,2
Daniela Pereira,pessoa27833@example.com,10000027833,1993-06-02,3
Fernanda Costa,pessoa27834@example.com,10000027834,1994-07-03,1
Gabriel Almeida,pessoa27835@example.com,10000027835,1995-08-04,2
Helena Gomes,pessoa27836@example.com,10000027836,1996-09-05,3
Igor Ramos,pessoa27837@example.com,10000027837,1997-10-06,1
Julia Melo,pessoa27838@example.com,10000027838,1998-11-07,2
Marcos Fernandes,pessoa27839@example.com,10000027839,1999-12-08,3
Ana Silva,pessoa27840@example.com,10000027840,1980-01-09,1
Bruno Souza,pessoa27841@example.com,10000027841,1981-02-10,2
Carlos Oliveira,pessoa27842@example.com,10000027842,1982-03-11,3
Daniela Pereira,pessoa27843@example.com,10000027843,1983-04-12,1
Fernanda Costa,pessoa27844@example.com,10000027844,1984-05-13,2
Gabriel Almeida,pessoa27845@example.com,10000027845,1985-06-14,3
Helena Gomes,pessoa27846@example.com,10000027846,1986-07-15,1
Igor Ramos,pessoa27847@example.com,10000027847,1987-08-16,2
Julia Melo,pessoa27848@example.com,10000027848,1988-09-17,3
Marcos Fernandes,pessoa27849@example.com,10000027849,1989-10-18,1
Ana Silva,pessoa27850@example.com,10000027850,1990-11-19,2
Bruno Souza,pessoa27851@example.com,10000027851,1991-12-20,3
Carlos Oliveira,pessoa27852@example.com,10000027852,1992-01-21,1
Daniela Pereira,pessoa27853@example.com,10000027853,1993-02-22,2
Fernanda Costa,pessoa27854@example.com,10000027854,1994-03-23,3
Gabriel Almeida,pessoa27855@example.com,10000027855,1995-04-24,1
Helena Gomes,pessoa27856@example.com,10000027856,1996-05-25,2
Igor Ramos,pessoa27857@example.com,10000027857,1997-06-26,3
Julia Melo,pessoa27858@example.com,10000027858,1998-07-27,1
Marcos Fernandes,pessoa27859@example.com,10000027859,1999-08-28,2
Ana Silva,pessoa27860@example.com,10000027860,1980-09-01,3
Bruno Souza,pessoa27861@example.com,10000027861,1981-10-02,1
Carlos Oliveira,pessoa27862@example.com,10000027862,1982-11-03,2
Daniela Pereira,pessoa27863@example.com,10000027863,1983-12-04,3
Fernanda Costa,pessoa27864@example.com,10000027864,1984-01-05,1
Gabriel Almeida,pessoa27865@example.com,10000027865,1985-02-06,2
Helena Gomes,pessoa27866@example.com,10000027866,1986-03-07,3
Igor Ramos,pessoa27867@example.com,10000027867,1987-04-08,1
Julia Melo,pessoa27868@example.com,10000027868,1988-05-09,2
Marcos Fernandes,pessoa27869@example.com,10000027869,1989-06-10,3
Ana Silva,pessoa27870@example.com,10000027870,1990-07-11,1
Bruno Souza,pessoa27871@example.com,10000027871,1991-08-12,2
Carlos Oliveira,pessoa27872@example.com,10000027872,1992-09-13,3
Daniela Pereira,pessoa27873@example.com,10000027873,1993-10-14,1
Fernanda Costa,pessoa27874@example.com,10000027874,1994-11-15,2
Gabriel Almeida,pessoa27875@example.com,10000027875,1995-12-16,3
Helena Gomes,pessoa27876@example.com,10000027876,1996-01-17,1
Igor Ramos,pessoa27877@example.com,10000027877,1997-02-18,2
Julia Melo,pessoa27878@example.com,10000027878,1998-03-19,3
Marcos Fernandes,pessoa27879@example.com,10000027879,1999-04-20,1
Ana Silva,pessoa27880@example.com,10000027880,1980-05-21,2
Bruno Souza,pessoa27881@example.com,10000027881,1981-06-22,3
Carlos Oliveira,pessoa27882@example.com,10000027882,1982-07-23,1
Daniela Pereira,pessoa27883@example.com,10000027883,1983-08-24,2
Fernanda Costa,pessoa27884@example.com,10000027884,1984-09-25,3
Gabriel Almeida,pessoa27885@example.com,10000027885,1985-10-26,1
Helena Gomes,pessoa27886@example.com,10000027886,1986-11-27,2
Igor Ramos,pessoa27887@example.com,10000027887,1987-12-28,3
Julia Melo,pessoa27888@example.com,10000027888,1988-01-01,1
Marcos Fernandes,pessoa27889@example.com,10000027889,1989-02-02,2
Ana Silva,pessoa27890@example.com,10000027890,1990-03-03,3
Bruno Souza,pessoa27891@example.com,10000027891,1991-04-04,1
Carlos Oliveira,pessoa27892@example.com,10000027892,1992-05-05,2
Daniela Pereira,pessoa27893@example.com,10000027893,1993-06-06,3
Fernanda Costa,pessoa27894@example.com,10000027894,1994-07-07,1
Gabriel Almeida,pessoa27895@example.com,10000027895,1995-08-08,2
Helena Gomes,pessoa27896@example.com,10000027896,1996-09-09,3
Igor Ramos,pessoa27897@example.com,10000027897,1997-10-10,1
Julia Melo,pessoa27898@example.com,10000027898,1998-11-11,2
Marcos Fernandes,pessoa27899@example.com,10000027899,1999-12-12,3
Ana Silva,pessoa27900@example.com,10000027900,1980-01-13,1
Bruno Souza,pessoa27901@example.com,10000027901,1981-02-14,2
Carlos Oliveira,pessoa27902@example.com,10000027902,1982-03-15,3
Daniela Pereira,pessoa27903@example.com,10000027903,1983-04-16,1
Fernanda Costa,pessoa27904@example.com,10000027904,1984-05-17,2
Gabriel Almeida,pessoa27905@example.com,10000027905,1985-06-18,3
Helena Gomes,pessoa27906@example.com,10000027906,1986-07-19,1
Igor Ramos,pessoa27907@example.com,10000027907,1987-08-20,2
Julia Melo,pessoa27908@example.com,10000027908,1988-09-21,3
Marcos Fernandes,pessoa27909@example.com,10000027909,1989-10-22,1
Ana Silva,pessoa27910@example.com,10000027910,1990-11-23,2
Bruno Souza,pessoa27911@example.com,10000027911,1991-12-24,3
Carlos Oliveira,pessoa27912@example.com,10000027912,1992-01-25,1
Daniela Pereira,pessoa27913@example.com,10000027913,1993-02-26,2
Fernanda Costa,pessoa27914@example.com,10000027914,1994-03-27,3
Gabriel Almeida,pessoa27915@example.com,10000027915,1995-04-28,1
Helena Gomes,pessoa27916@example.com,10000027916,1996-05-01,2
Igor Ramos,pessoa27917@example.com,10000027917,1997-06-02,3
Julia Melo,pessoa27918@example.com,10000027918,1998-07-03,1
Marcos Fernandes,pessoa27919@example.com,10000027919,1999-08-04,2
Ana Silva,pessoa27920@example.com,10000027920,1980-09-05,3
Bruno Souza,pessoa27921@example.com,10000027921,1981-10-06,1
Carlos Oliveira,pessoa27922@example.com,10000027922,1982-11-07,2
Daniela Pereira,pessoa27923@example.com,10000027923,1983-12-08,3
Fernanda Costa,pessoa27924@example.com,10000027924,1984-01-09,1
Gabriel Almeida,pessoa27925@example.com,10000027925,1985-02-10,2
Helena Gomes,pessoa27926@example.com,10000027926,1986-03-11,3
Igor Ramos,pessoa27927@example.com,10000027927,1987-04-12,1
Julia Melo,pessoa27928@example.com,10000027928,1988-05-13,2
Marcos Fernandes,pessoa27929@example.com,10000027929,1989-06-14,3
Ana Silva,pessoa27930@example.com,10000027930,1990-07-15,1
Bruno Souza,pessoa27931@example.com,10000027931,1991-08-16,2
Carlos Oliveira,pessoa27932@example.com,10000027932,1992-09-17,3
Daniela Pereira,pessoa27933@example.com,10000027933,1993-10-18,1
Fernanda Costa,pessoa27934@example.com,10000027934,1994-11-19,2
Gabriel Almeida,pessoa27935@example.com,10000027935,1995-12-20,3
Helena Gomes,pessoa27936@example.com,10000027936,1996-01-21,1
Igor Ramos,pessoa27937@example.com,10000027937,1997-02-22,2
Julia Melo,pessoa27938@example.com,10000027938,1998-03-23,3
Marcos Fernandes,pessoa27939@example.com,10000027939,1999-04-24,1
Ana Silva,pessoa27940@example.com,10000027940,1980-05-25,2
Bruno Souza,pessoa27941@example.com,10000027941,1981-06-26,3
Carlos Oliveira,pessoa27942@example.com,10000027942,1982-07-27,1
Daniela Pereira,pessoa27943@example.com,10000027943,1983-08-28,2
Fernanda Costa,pessoa27944@example.com,10000027944,1984-09-01,3
Gabriel Almeida,pessoa27945@example.com,10000027945,1985-10-02,1
Helena Gomes,pessoa27946@example.com,10000027946,1986-11-03,2
Igor Ramos,pessoa27947@example.com,10000027947,1987-12-04,3
Julia Melo,pessoa27948@example.com,10000027948,1988-01-05,1
Marcos Fernandes,pessoa27949@example.com,10000027949,1989-02-06,2
Ana Silva,pessoa27950@example.com,10000027950,1990-03-07,3
Bruno Souza,pessoa27951@example.com,10000027951,1991-04-08,1
Carlos Oliveira,pessoa27952@example.com,10000027952,1992-05-09,2
Daniela Pereira,pessoa27953@example.com,10000027953,1993-06-10,3
Fernanda Costa,pessoa27954@example.com,10000027954,1994-07-11,1
Gabriel Almeida,pessoa27955@example.com,10000027955,1995-08-12,2
Helena Gomes,pessoa27956@example.com,10000027956,1996-09-13,3
Igor Ramos,pessoa27957@example.com,10000027957,1997-10-14,1
Julia Melo,pessoa27958@example.com,10000027958,1998-11-15,2
Marcos Fernandes,pessoa27959@example.com,10000027959,1999-12-16,3
Ana Silva,pessoa27960@example.com,10000027960,1980-01-17,1
Bruno Souza,pessoa27961@example.com,10000027961,1981-02-18,2
Carlos Oliveira,pessoa27962@example.com,10000027962,1982-03-19,3
Daniela Pereira,pessoa27963@example.com,10000027963,1983-04-20,1
Fernanda Costa,pessoa27964@example.com,10000027964,1984-05-21,2
Gabriel Almeida,pessoa27965@example.com,10000027965,1985-06-22,3
Helena Gomes,pessoa27966@example.com,10000027966,1986-07-23,1
Igor Ramos,pessoa27967@example.com,10000027967,1987-08-24,2
Julia Melo,pessoa27968@example.com,10000027968,1988-09-25,3
Marcos Fernandes,pessoa27969@example.com,10000027969,1989-10-26,1
Ana Silva,pessoa27970@example.com,10000027970,1990-11-27,2
Bruno Souza,pessoa27971@example.com,10000027971,1991-12-28,3
Carlos Oliveira,pessoa27972@example.com,10000027972,1992-01-01,1
Daniela Pereira,pessoa27973@example.com,10000027973,1993-02-02,2
Fernanda Costa,pessoa27974@example.com,10000027974,1994-03-03,3
Gabriel Almeida,pessoa27975@example.com,10000027975,1995-04-04,1
Helena Gomes,pessoa27976@example.com,10000027976,1996-05-05,2
Igor Ramos,pessoa27977@example.com,10000027977,1997-06-06,3
Julia Melo,pessoa27978@example.com,10000027978,1998-07-07,1
Marcos Fernandes,pessoa27979@example.com,10000027979,1999-08-08,2
Ana Silva,pessoa27980@example.com,10000027980,1980-09-09,3
Bruno Souza,pessoa27981@example.com,10000027981,1981-10-10,1
Carlos Oliveira,pessoa27982@example.com,10000027982,1982-11-11,2
Daniela Pereira,pessoa27983@example.com,10000027983,1983-12-12,3
Fernanda Costa,pessoa27984@example.com,10000027984,1984-01-13,1
Gabriel Almeida,pessoa27985@example.com,10000027985,1985-02-14,2
Helena Gomes,pessoa27986@example.com,10000027986,1986-03-15,3
Igor Ramos,pessoa27987@example.com,10000027987,1987-04-16,1
Julia Melo,pessoa27988@example.com,10000027988,1988-05-17,2
Marcos Fernandes,pessoa27989@example.com,10000027989,1989-06-18,3
Ana Silva,pessoa27990@example.com,10000027990,1990-07-19,1
Bruno Souza,pessoa27991@example.com,10000027991,1991-08-20,2
Carlos Oliveira,pessoa27992@example.com,10000027992,1992-09-21,3
Daniela Pereira,pessoa27993@example.com,10000027993,1993-10-22,1
Fernanda Costa,pessoa27994@example.com,10000027994,1994-11-23,2
Gabriel Almeida,pessoa27995@example.com,10000027995,1995-12-24,3
Helena Gomes,pessoa27996@example.com,10000027996,1996-01-25,1
Igor Ramos,pessoa27997@example.com,10000027997,1997-02-26,2
Julia Melo,pessoa27998@example.com,10000027998,1998-03-27,3
Marcos Fernandes,pessoa27999@example.com,10000027999,1999-04-28,1
Ana Silva,pessoa28000@example.com,10000028000,1980-05-01,2
Bruno Souza,pessoa28001@example.com,10000028001,1981-06-02,3
Carlos Oliveira,pessoa28002@example.com,10000028002,1982-07-03,1
Daniela Pereira,pessoa28003@example.com,10000028003,1983-08-04,2
Fernanda Costa,pessoa28004@example.com,10000028004,1984-09-05,3
Gabriel Almeida,pessoa28005@example.com,10000028005,1985-10-06,1
Helena Gomes,pessoa28006@example.com,10000028006,1986-11-07,2
Igor Ramos,pessoa28007@example.com,10000028007,1987-12-08,3
Julia Melo,pessoa28008@example.com,10000028008,1988-01-09,1
Marcos Fernandes,pessoa28009@example.com,10000028009,1989-02-10,2
Ana Silva,pessoa28010@example.com,10000028010,1990-03-11,3
Bruno Souza,pessoa28011@example.com,10000028011,1991-04-12,1
Carlos Oliveira,pessoa28012@example.com,10000028012,1992-05-13,2
Daniela Pereira,pessoa28013@example.com,10000028013,1993-06-14,3
Fernanda Costa,pessoa28014@example.com,10000028014,1994-07-15,1
Gabriel Almeida,pessoa28015@example.com,10000028015,1995-08-16,2
Helena Gomes,pessoa28016@example.com,10000028016,1996-09-17,3
Igor Ramos,pessoa28017@example.com,10000028017,1997-10-18,1
Julia Melo,pessoa28018@example.com,10000028018,1998-11-19,2
Marcos Fernandes,pessoa28019@example.com,10000028019,1999-12-20,3
Ana Silva,pessoa28020@example.com,10000028020,1980-01-21,1
Bruno Souza,pessoa28021@example.com,10000028021,1981-02-22,2
Carlos Oliveira,pessoa28022@example.com,10000028022,1982-03-23,3
Daniela Pereira,pessoa28023@example.com,10000028023,1983-04-24,1
Fernanda Costa,pessoa28024@example.com,10000028024,1984-05-25,2
Gabriel Almeida,pessoa28025@example.com,10000028025,1985-06-26,3
Helena Gomes,pessoa28026@example.com,10000028026,1986-07-27,1
Igor Ramos,pessoa28027@example.com,10000028027,1987-08-28,2
Julia Melo,pessoa28028@example.com,10000028028,1988-09-01,3
Marcos Fernandes,pessoa28029@example.com,10000028029,1989-10-02,1
Ana Silva,pessoa28030@example.com,10000028030,1990-11-03,2
Bruno Souza,pessoa28031@example.com,10000028031,1991-12-04,3
Carlos Oliveira,pessoa28032@example.com,10000028032,1992-01-05,1
Daniela Pereira,pessoa28033@example.com,10000028033,1993-02-06,2
Fernanda Costa,pessoa28034@example.com,10000028034,1994-03-07,3
Gabriel Almeida,pessoa28035@example.com,10000028035,1995-04-08,1
Helena Gomes,pessoa28036@example.com,10000028036,1996-05-09,2
Igor Ramos,pessoa28037@example.com,10000028037,1997-06-10,3
Julia Melo,pessoa28038@example.com,10000028038,1998-07-11,1
Marcos Fernandes,pessoa28039@example.com,10000028039,1999-08-12,2
Ana Silva,pessoa28040@example.com,10000028040,1980-09-13,3
Bruno Souza,pessoa28041@example.com,10000028041,1981-10-14,1
Carlos Oliveira,pessoa28042@example.com,10000028042,1982-11-15,2
Daniela Pereira,pessoa28043@example.com,10000028043,1983-12-16,3
Fernanda Costa,pessoa28044@example.com,10000028044,1984-01-17,1
Gabriel Almeida,pessoa28045@example.com,10000028045,1985-02-18,2
Helena Gomes,pessoa28046@example.com,10000028046,1986-03-19,3
Igor Ramos,pessoa28047@example.com,10000028047,1987-04-20,1
Julia Melo,pessoa28048@example.com,10000028048,1988-05-21,2
Marcos Fernandes,pessoa28049@example.com,10000028049,1989-06-22,3
Ana Silva,pessoa28050@example.com,10000028050,1990-07-23,1
Bruno Souza,pessoa28051@example.com,10000028051,1991-08-24,2
Carlos Oliveira,pessoa28052@example.com,10000028052,1992-09-25,3
Daniela Pereira,pessoa28053@example.com,10000028053,1993-10-26,1
Fernanda Costa,pessoa28054@example.com,10000028054,1994-11-27,2
Gabriel Almeida,pessoa28055@example.com,10000028055,1995-12-28,3
Helena Gomes,pessoa28056@example.com,10000028056,1996-01-01,1
Igor Ramos,pessoa28057@example.com,10000028057,1997-02-02,2
Julia Melo,pessoa28058@example.com,10000028058,1998-03-03,3
Marcos Fernandes,pessoa28059@example.com,10000028059,1999-04-04,1
Ana Silva,pessoa28060@example.com,10000028060,1980-05-05,2
Bruno Souza,pessoa28061@example.com,10000028061,1981-06-06,3
Carlos Oliveira,pessoa28062@example.com,10000028062,1982-07-07,1
Daniela Pereira,pessoa28063@example.com,10000028063,1983-08-08,2
Fernanda Costa,pessoa28064@example.com,10000028064,1984-09-09,3
Gabriel Almeida,pessoa28065@example.com,10000028065,1985-10-10,1
Helena Gomes,pessoa28066@example.com,10000028066,1986-11-11,2
Igor Ramos,pessoa28067@example.com,10000028067,1987-12-12,3
Julia Melo,pessoa28068@example.com,10000028068,1988-01-13,1
Marcos Fernandes,pessoa28069@example.com,10000028069,1989-02-14,2
Ana Silva,pessoa28070@example.com,10000028070,1990-03-15,3
Bruno Souza,pessoa28071@example.com,10000028071,1991-04-16,1
Carlos Oliveira,pessoa28072@example.com,10000028072,1992-05-17,2
Daniela Pereira,pessoa28073@example.com,10000028073,1993-06-18,3
Fernanda Costa,pessoa28074@example.com,10000028074,1994-07-19,1
Gabriel Almeida,pessoa28075@example.com,10000028075,1995-08-20,2
Helena Gomes,pessoa28076@example.com,10000028076,1996-09-21,3
Igor Ramos,pessoa28077@example.com,10000028077,1997-10-22,1
Julia Melo,pessoa28078@example.com,10000028078,1998-11-23,2
Marcos Fernandes,pessoa28079@example.com,10000028079,1999-12-24,3
Ana Silva,pessoa28080@example.com,10000028080,1980-01-25,1
Bruno Souza,pessoa28081@example.com,10000028081,1981-02-26,2
Carlos Oliveira,pessoa28082@example.com,10000028082,1982-03-27,3
Daniela Pereira,pessoa28083@example.com,10000028083,1983-04-28,1
Fernanda Costa,pessoa28084@example.com,10000028084,1984-05-01,2
Gabriel Almeida,pessoa28085@example.com,10000028085,1985-06-02,3
Helena Gomes,pessoa28086@example.com,10000028086,1986-07-03,1
Igor Ramos,pessoa28087@example.com,10000028087,1987-08-04,2
Julia Melo,pessoa28088@example.com,10000028088,1988-09-05,3
Marcos Fernandes,pessoa28089@example.com,10000028089,1989-10-06,1
